,EmployeeNumber,Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition,YearlyIncome
1794,5325,27.0,Travel_Frequently,994.0,Sales,8.0,3.0,Life Sciences,1.0,4.0,Male,37.0,3.0,3.0,Sales Executive,3.0,Single,8726.0,2975.0,1.0,Y,No,15.0,3.0,4.0,80.0,0.0,9.0,0.0,3.0,9.0,8.0,5738.0,7.0,No,104712.0
1795,5326,27.0,Travel_Frequently,994.0,Sales,8.0,3.0,Life Sciences,1.0,4.0,Male,37.0,3.0,3.0,Sales Executive,3.0,Single,8726.0,2975.0,1.0,Y,No,15.0,3.0,4.0,80.0,0.0,9.0,0.0,3.0,9.0,8.0,5738.0,7.0,Yes,104712.0
1796,5327,27.0,Travel_Frequently,994.0,Sales,8.0,3.0,Life Sciences,1.0,4.0,Male,37.0,3.0,3.0,Sales Executive,3.0,Single,8726.0,2975.0,1.0,Y,No,15.0,3.0,4.0,80.0,0.0,9.0,0.0,3.0,9.0,8.0,5738.0,7.0,Yes,104712.0
1797,5328,55.0,Travel_Rarely,1311.0,Research & Development,2.0,3.0,Life Sciences,1.0,3.0,Female,97.0,3.0,4.0,Manager,4.0,Single,16659.0,23258.0,2.0,Y,Yes,13.0,3.0,3.0,80.0,0.0,30.0,2.0,3.0,5.0,8200.0,1.0,2.0,No,199908.0
1798,5329,55.0,Travel_Rarely,1311.0,Research & Development,2.0,3.0,Life Sciences,1.0,3.0,Female,97.0,3.0,4.0,Manager,4.0,Single,16659.0,23258.0,2.0,Y,Yes,13.0,3.0,3.0,80.0,0.0,30.0,2.0,3.0,5.0,8200.0,1.0,2.0,No,199908.0
1799,5330,55.0,Travel_Rarely,1311.0,Research & Development,2.0,3.0,Life Sciences,1.0,3.0,Female,97.0,3.0,4.0,Manager,4.0,Single,16659.0,23258.0,2.0,Y,Yes,13.0,3.0,3.0,80.0,0.0,30.0,2.0,3.0,5.0,8200.0,1.0,2.0,Yes,199908.0
1800,5331,4988.0,Travel_Rarely,144.0,Sales,10.0,1.0,Marketing,1.0,4.0,Female,39.0,2.0,2.0,Sales Executive,2.0,Divorced,8268.0,11866.0,1.0,Y,Yes,14.0,3.0,1.0,80.0,2.0,7.0,2.0,3.0,7.0,7.0,1.0,7.0,Yes,99216.0
1801,5332,4988.0,Travel_Rarely,144.0,Sales,10.0,1.0,Marketing,1.0,4.0,Female,39.0,2.0,2.0,Sales Executive,2.0,Divorced,8268.0,11866.0,1.0,Y,Yes,14.0,3.0,1.0,80.0,2.0,7.0,2.0,3.0,7.0,7.0,1.0,7.0,No,99216.0
1802,5333,27.0,Travel_Rarely,1055.0,Research & Development,2.0,4.0,Life Sciences,1.0,1.0,Female,47.0,3.0,2.0,Manufacturing Director,4.0,Married,4227.0,4658.0,0.0,Y,No,18.0,3.0,2.0,80.0,1.0,4.0,2.0,3.0,3.0,2.0,2.0,2.0,Yes,50724.0
1803,5334,27.0,Travel_Rarely,1055.0,Research & Development,2.0,4.0,Life Sciences,1.0,1.0,Female,47.0,3.0,2.0,Manufacturing Director,4.0,Married,4227.0,4658.0,0.0,Y,No,18.0,3.0,2.0,80.0,1.0,4.0,2.0,3.0,3.0,2.0,2.0,2.0,No,50724.0
1804,5335,27.0,Travel_Rarely,1055.0,Research & Development,2.0,4.0,Life Sciences,1.0,1.0,Female,47.0,3.0,2.0,Manufacturing Director,4.0,Married,4227.0,4658.0,0.0,Y,No,18.0,3.0,2.0,80.0,1.0,4.0,2.0,3.0,3.0,2.0,2.0,2.0,No,50724.0
1805,5336,36.0,Travel_Rarely,530.0,Sales,3.0,1.0,Life Sciences,1.0,3.0,Male,51.0,2.0,3.0,Sales Executive,4.0,Married,10325.0,5518.0,1.0,Y,Yes,11.0,3.0,1.0,80.0,1.0,16.0,6.0,3.0,16.0,7.0,3.0,7012.0,No,123900.0
1806,5337,36.0,Travel_Rarely,530.0,Sales,3.0,1.0,Life Sciences,1.0,3.0,Male,51.0,2.0,3.0,Sales Executive,4.0,Married,10325.0,5518.0,1.0,Y,Yes,11.0,3.0,1.0,80.0,1.0,16.0,6.0,3.0,16.0,7.0,3.0,7012.0,Yes,123900.0
1807,5338,38.0,Travel_Rarely,330.0,Research & Development,17.0,1.0,Life Sciences,1.0,3.0,Female,65.0,2.0,3.0,Healthcare Representative,3.0,Married,8823.0,24608.0,0.0,Y,No,18.0,3.0,1.0,80.0,1.0,20.0,4.0,2.0,19.0,9.0,1.0,9.0,No,105876.0
1808,5339,38.0,Travel_Rarely,330.0,Research & Development,17.0,1.0,Life Sciences,1.0,3.0,Female,65.0,2.0,3.0,Healthcare Representative,3.0,Married,8823.0,24608.0,0.0,Y,No,18.0,3.0,1.0,80.0,1.0,20.0,4.0,2.0,19.0,9.0,1.0,9.0,Yes,105876.0
1809,5340,38.0,Travel_Rarely,330.0,Research & Development,17.0,1.0,Life Sciences,1.0,3.0,Female,65.0,2.0,3.0,Healthcare Representative,3.0,Married,8823.0,24608.0,0.0,Y,No,18.0,3.0,1.0,80.0,1.0,20.0,4.0,2.0,19.0,9.0,1.0,9.0,Yes,105876.0
1810,5341,8388.0,Travel_Frequently,508.0,Sales,10.0,3.0,Marketing,1.0,2.0,Male,46.0,2.0,2.0,Sales Executive,4.0,Single,4682.0,4317.0,3.0,Y,No,14.0,3.0,3.0,80.0,0.0,9.0,6.0,2.0,7.0,7.0,0.0,1.0,No,56184.0
1811,5342,8388.0,Travel_Frequently,508.0,Sales,10.0,3.0,Marketing,1.0,2.0,Male,46.0,2.0,2.0,Sales Executive,4.0,Single,4682.0,4317.0,3.0,Y,No,14.0,3.0,3.0,80.0,0.0,9.0,6.0,2.0,7.0,7.0,0.0,1.0,Yes,56184.0
1812,5343,8388.0,Travel_Frequently,508.0,Sales,10.0,3.0,Marketing,1.0,2.0,Male,46.0,2.0,2.0,Sales Executive,4.0,Single,4682.0,4317.0,3.0,Y,No,14.0,3.0,3.0,80.0,0.0,9.0,6.0,2.0,7.0,7.0,0.0,1.0,Yes,56184.0
1813,5344,27.0,Travel_Rarely,1157.0,Research & Development,17.0,3.0,Technical Degree,1.0,3.0,Male,51.0,3.0,1.0,Research Scientist,2.0,Married,3058.0,13364.0,0.0,Y,Yes,16.0,3.0,4.0,80.0,1.0,6.0,3.0,2.0,5.0,2.0,1.0,1.0,No,36696.0
1814,5345,27.0,Travel_Rarely,1157.0,Research & Development,17.0,3.0,Technical Degree,1.0,3.0,Male,51.0,3.0,1.0,Research Scientist,2.0,Married,3058.0,13364.0,0.0,Y,Yes,16.0,3.0,4.0,80.0,1.0,6.0,3.0,2.0,5.0,2.0,1.0,1.0,Yes,36696.0
1815,5346,40.0,Travel_Frequently,593.0,Research & Development,9.0,4.0,Medical,1.0,2.0,Female,88.0,3.0,3.0,Research Director,3.0,Single,13499.0,13782.0,9.0,Y,No,17.0,3.0,3.0,80.0,0.0,20.0,3.0,2.0,18.0,7.0,5291.0,13.0,Yes,161988.0
1816,5347,27.0,Travel_Frequently,1242.0,Sales,20.0,3.0,Life Sciences,1.0,4.0,Female,90.0,3.0,2.0,Sales Executive,3.0,Single,9981.0,12916.0,1.0,Y,No,14.0,3.0,4.0,80.0,0.0,7.0,2.0,3.0,7.0,7.0,0.0,7.0,No,119772.0
1817,5348,36.0,Travel_Rarely,430.0,Research & Development,2.0,4.0,Other,1.0,4.0,Female,73.0,3.0,2.0,Research Scientist,2.0,Married,6962.0,19573.0,4.0,Y,Yes,22.0,4.0,4.0,80.0,1.0,15.0,2.0,3.0,1.0,0.0,0.0,6277.0,Yes,83544.0
1818,5349,36.0,Travel_Rarely,430.0,Research & Development,2.0,4.0,Other,1.0,4.0,Female,73.0,3.0,2.0,Research Scientist,2.0,Married,6962.0,19573.0,4.0,Y,Yes,22.0,4.0,4.0,80.0,1.0,15.0,2.0,3.0,1.0,0.0,0.0,6277.0,No,83544.0
1819,5350,29.0,Travel_Rarely,718.0,Research & Development,8.0,1.0,Medical,1.0,2.0,Male,79.0,2.0,2.0,Manufacturing Director,4.0,Married,5056.0,17689.0,1.0,Y,Yes,15.0,3.0,3.0,80.0,1.0,9670.0,2.0,2.0,10.0,7.0,1.0,2.0,Yes,60672.0
1820,5351,29.0,Travel_Rarely,718.0,Research & Development,8.0,1.0,Medical,1.0,2.0,Male,79.0,2.0,2.0,Manufacturing Director,4.0,Married,5056.0,17689.0,1.0,Y,Yes,15.0,3.0,3.0,80.0,1.0,9670.0,2.0,2.0,10.0,7.0,1.0,2.0,No,60672.0
1821,5352,35.0,Travel_Rarely,1349.0,Research & Development,7.0,2.0,Life Sciences,1.0,3.0,Male,63.0,2.0,1.0,Laboratory Technician,4.0,Married,2690.0,7713.0,1.0,Y,No,18.0,3.0,4.0,80.0,1.0,1.0,5.0,2.0,1.0,0.0,1094.0,1.0,Yes,32280.0
1822,5353,35.0,Travel_Rarely,1349.0,Research & Development,7.0,2.0,Life Sciences,1.0,3.0,Male,63.0,2.0,1.0,Laboratory Technician,4.0,Married,2690.0,7713.0,1.0,Y,No,18.0,3.0,4.0,80.0,1.0,1.0,5.0,2.0,1.0,0.0,1094.0,1.0,Yes,32280.0
1823,5354,37.0,Travel_Frequently,663.0,Research & Development,11.0,3.0,Other,1.0,2.0,Male,47.0,3.0,3.0,Research Director,4.0,Divorced,12185.0,10056.0,1.0,Y,Yes,14.0,3.0,3.0,80.0,3.0,10.0,1.0,3.0,10.0,2100.0,0.0,7.0,Yes,146220.0
1824,5355,37.0,Travel_Frequently,663.0,Research & Development,11.0,3.0,Other,1.0,2.0,Male,47.0,3.0,3.0,Research Director,4.0,Divorced,12185.0,10056.0,1.0,Y,Yes,14.0,3.0,3.0,80.0,3.0,10.0,1.0,3.0,10.0,2100.0,0.0,7.0,Yes,146220.0
1825,5356,60.0,Travel_Rarely,696.0,Sales,860358.0,4.0,Marketing,1.0,2.0,Male,52.0,4.0,2.0,Sales Executive,4.0,Divorced,5220.0,10893.0,0.0,Y,Yes,18.0,3.0,2.0,80.0,1.0,12.0,3.0,3.0,11.0,7.0,1.0,9.0,Yes,62640.0
1826,5357,33.0,Travel_Frequently,1303.0,Research & Development,7.0,2.0,Life Sciences,1.0,4.0,Male,36.0,3.0,2.0,Healthcare Representative,3.0,Divorced,5968.0,18079.0,1.0,Y,No,20.0,4.0,3.0,80.0,3.0,9.0,2.0,3.0,5801.0,7.0,2.0,8.0,No,71616.0
1827,5358,33.0,Travel_Frequently,1303.0,Research & Development,7.0,2.0,Life Sciences,1.0,4.0,Male,36.0,3.0,2.0,Healthcare Representative,3.0,Divorced,5968.0,18079.0,1.0,Y,No,20.0,4.0,3.0,80.0,3.0,9.0,2.0,3.0,5801.0,7.0,2.0,8.0,Yes,71616.0
1828,5359,33.0,Travel_Frequently,1303.0,Research & Development,7.0,2.0,Life Sciences,1.0,4.0,Male,36.0,3.0,2.0,Healthcare Representative,3.0,Divorced,5968.0,18079.0,1.0,Y,No,20.0,4.0,3.0,80.0,3.0,9.0,2.0,3.0,5801.0,7.0,2.0,8.0,Yes,71616.0
1829,5360,36.0,Travel_Rarely,506.0,Research & Development,3.0,3.0,Technical Degree,1.0,3.0,Male,30.0,3.0,2.0,Research Scientist,2.0,Single,4485.0,26285.0,4.0,Y,No,12.0,3.0,4.0,80.0,0.0,10.0,2.0,3.0,8.0,0.0,3771.0,7.0,No,53820.0
1830,5361,36.0,Travel_Rarely,506.0,Research & Development,3.0,3.0,Technical Degree,1.0,3.0,Male,30.0,3.0,2.0,Research Scientist,2.0,Single,4485.0,26285.0,4.0,Y,No,12.0,3.0,4.0,80.0,0.0,10.0,2.0,3.0,8.0,0.0,3771.0,7.0,Yes,53820.0
1831,5362,36.0,Travel_Rarely,506.0,Research & Development,3.0,3.0,Technical Degree,1.0,3.0,Male,30.0,3.0,2.0,Research Scientist,2.0,Single,4485.0,26285.0,4.0,Y,No,12.0,3.0,4.0,80.0,0.0,10.0,2.0,3.0,8.0,0.0,3771.0,7.0,Yes,53820.0
1832,5363,53.0,Travel_Rarely,970.0,Research & Development,7.0,3.0,Life Sciences,1.0,3.0,Male,59.0,4.0,4.0,Research Director,3.0,Married,14814.0,13514.0,3.0,Y,No,19.0,3.0,3.0,80.0,0.0,32.0,3.0,3.0,5.0,1.0,1.0,3.0,No,177768.0
1833,5364,38.0,Non-Travel,573.0,Research & Development,6.0,3.0,Medical,1.0,2.0,Female,79.0,1.0,2.0,Research Scientist,4.0,Divorced,5329.0,15717.0,7.0,Y,Yes,12.0,3.0,4.0,80.0,3.0,17.0,3.0,3.0,13.0,4858.0,1.0,9.0,No,63948.0
1834,5365,34.0,Travel_Rarely,678.0,Research & Development,19.0,3.0,Life Sciences,1.0,2.0,Female,35.0,2.0,1.0,Research Scientist,4.0,Married,2929.0,20338.0,1.0,Y,No,12.0,3.0,2.0,80.0,0.0,10.0,3.0,3.0,10.0,9.0,4958.0,7.0,No,35148.0
1835,5366,48.0,Travel_Rarely,1221.0,Sales,7.0,3.0,Marketing,1.0,3.0,Male,96.0,3.0,2.0,Sales Executive,1.0,Divorced,5486.0,24795.0,4.0,Y,No,11.0,3.0,1.0,80.0,3.0,15.0,3.0,3.0,2.0,6364.0,2.0,2.0,Yes,65832.0
1836,5367,48.0,Travel_Rarely,1221.0,Sales,7.0,3.0,Marketing,1.0,3.0,Male,96.0,3.0,2.0,Sales Executive,1.0,Divorced,5486.0,24795.0,4.0,Y,No,11.0,3.0,1.0,80.0,3.0,15.0,3.0,3.0,2.0,6364.0,2.0,2.0,Yes,65832.0
1837,5368,48.0,Travel_Rarely,1221.0,Sales,7.0,3.0,Marketing,1.0,3.0,Male,96.0,3.0,2.0,Sales Executive,1.0,Divorced,5486.0,24795.0,4.0,Y,No,11.0,3.0,1.0,80.0,3.0,15.0,3.0,3.0,2.0,6364.0,2.0,2.0,No,65832.0
1838,5369,33.0,Travel_Rarely,924.0,Research & Development,2.0,3.0,Medical,1.0,3.0,Male,78.0,3.0,1.0,Laboratory Technician,4.0,Single,2496.0,6670.0,4.0,Y,No,11.0,3.0,4.0,80.0,0.0,7.0,3.0,3.0,1.0,1.0,8890.0,0.0,No,29952.0
1839,5370,33.0,Travel_Rarely,924.0,Research & Development,2.0,3.0,Medical,1.0,3.0,Male,78.0,3.0,1.0,Laboratory Technician,4.0,Single,2496.0,6670.0,4.0,Y,No,11.0,3.0,4.0,80.0,0.0,7.0,3.0,3.0,1.0,1.0,8890.0,0.0,Yes,29952.0
1840,5371,33.0,Travel_Rarely,924.0,Research & Development,2.0,3.0,Medical,1.0,3.0,Male,78.0,3.0,1.0,Laboratory Technician,4.0,Single,2496.0,6670.0,4.0,Y,No,11.0,3.0,4.0,80.0,0.0,7.0,3.0,3.0,1.0,1.0,8890.0,0.0,Yes,29952.0
1841,5372,51.0,Travel_Frequently,1456.0,Research & Development,1.0,4.0,Medical,1.0,1.0,Female,30.0,2.0,3.0,Healthcare Representative,1.0,Single,7484.0,25796.0,3.0,Y,No,20.0,4.0,3.0,80.0,0.0,23.0,1.0,2.0,13.0,12.0,12.0,7405.0,No,89808.0
1842,5373,2530.0,Travel_Rarely,1130.0,Sales,8.0,4.0,Marketing,1.0,2.0,Female,56.0,3.0,2.0,Sales Executive,2.0,Married,6214.0,3415.0,1.0,Y,No,18.0,3.0,1.0,80.0,1.0,8.0,3.0,3.0,8.0,7.0,0.0,7.0,No,74568.0
1843,5374,2530.0,Travel_Rarely,1130.0,Sales,8.0,4.0,Marketing,1.0,2.0,Female,56.0,3.0,2.0,Sales Executive,2.0,Married,6214.0,3415.0,1.0,Y,No,18.0,3.0,1.0,80.0,1.0,8.0,3.0,3.0,8.0,7.0,0.0,7.0,Yes,74568.0
1844,5375,2530.0,Travel_Rarely,1130.0,Sales,8.0,4.0,Marketing,1.0,2.0,Female,56.0,3.0,2.0,Sales Executive,2.0,Married,6214.0,3415.0,1.0,Y,No,18.0,3.0,1.0,80.0,1.0,8.0,3.0,3.0,8.0,7.0,0.0,7.0,Yes,74568.0
1845,5376,53.0,Travel_Rarely,1219.0,Sales,2.0,4.0,Life Sciences,1.0,1.0,Female,78.0,2.0,4.0,Manager,4.0,Married,15427.0,22021.0,2.0,Y,No,16.0,3.0,3.0,80.0,0.0,31.0,3.0,3.0,25.0,8.0,3.0,2101.0,No,185124.0
1846,5377,53.0,Travel_Rarely,1219.0,Sales,2.0,4.0,Life Sciences,1.0,1.0,Female,78.0,2.0,4.0,Manager,4.0,Married,15427.0,22021.0,2.0,Y,No,16.0,3.0,3.0,80.0,0.0,31.0,3.0,3.0,25.0,8.0,3.0,2101.0,Yes,185124.0
1847,5378,36.0,Travel_Rarely,1223.0,Research & Development,8.0,3.0,Technical Degree,1.0,3.0,Female,59.0,3.0,3.0,Healthcare Representative,3.0,Divorced,10096.0,8202.0,1.0,Y,No,13.0,3.0,2.0,80.0,3.0,17.0,2.0,3.0,17.0,14.0,8538.0,8.0,Yes,121152.0
1848,5379,36.0,Travel_Rarely,1223.0,Research & Development,8.0,3.0,Technical Degree,1.0,3.0,Female,59.0,3.0,3.0,Healthcare Representative,3.0,Divorced,10096.0,8202.0,1.0,Y,No,13.0,3.0,2.0,80.0,3.0,17.0,2.0,3.0,17.0,14.0,8538.0,8.0,No,121152.0
1849,5380,27.0,Travel_Rarely,269.0,Research & Development,5.0,1.0,Technical Degree,1.0,3.0,Male,42.0,2.0,3.0,Research Director,4.0,Divorced,12808.0,8842.0,1.0,Y,Yes,16.0,3.0,2.0,80.0,1.0,9.0,3.0,3.0,9.0,8.0,0.0,3908.0,Yes,153696.0
1850,5381,27.0,Travel_Rarely,269.0,Research & Development,5.0,1.0,Technical Degree,1.0,3.0,Male,42.0,2.0,3.0,Research Director,4.0,Divorced,12808.0,8842.0,1.0,Y,Yes,16.0,3.0,2.0,80.0,1.0,9.0,3.0,3.0,9.0,8.0,0.0,3908.0,No,153696.0
1851,5382,27.0,Travel_Rarely,269.0,Research & Development,5.0,1.0,Technical Degree,1.0,3.0,Male,42.0,2.0,3.0,Research Director,4.0,Divorced,12808.0,8842.0,1.0,Y,Yes,16.0,3.0,2.0,80.0,1.0,9.0,3.0,3.0,9.0,8.0,0.0,3908.0,Yes,153696.0
1852,5383,49.0,Travel_Rarely,301.0,Research & Development,22.0,4.0,Other,1.0,1.0,Female,72.0,3.0,4.0,Research Director,2.0,Married,16413.0,3498.0,3.0,Y,No,16.0,3.0,2.0,80.0,2.0,27.0,2.0,3.0,4.0,2.0,1.0,2.0,Yes,196956.0
1853,5384,49.0,Travel_Rarely,301.0,Research & Development,22.0,4.0,Other,1.0,1.0,Female,72.0,3.0,4.0,Research Director,2.0,Married,16413.0,3498.0,3.0,Y,No,16.0,3.0,2.0,80.0,2.0,27.0,2.0,3.0,4.0,2.0,1.0,2.0,Yes,196956.0
1854,5385,49.0,Travel_Rarely,301.0,Research & Development,22.0,4.0,Other,1.0,1.0,Female,72.0,3.0,4.0,Research Director,2.0,Married,16413.0,3498.0,3.0,Y,No,16.0,3.0,2.0,80.0,2.0,27.0,2.0,3.0,4.0,2.0,1.0,2.0,Yes,196956.0
1855,5386,58.0,Travel_Rarely,848.0,Research & Development,23.0,4.0,Life Sciences,1.0,1.0,Male,88.0,3.0,1.0,Research Scientist,3.0,Divorced,2372.0,26076.0,1.0,Y,No,12.0,3.0,4.0,80.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,No,28464.0
1856,5387,37.0,Travel_Rarely,370.0,Research & Development,10.0,4.0,Medical,1.0,4.0,Male,58.0,3.0,2.0,Manufacturing Director,1.0,Single,4213.0,4992.0,1.0,Y,No,15.0,3.0,2.0,80.0,0.0,10.0,4.0,1.0,10.0,3.0,0.0,1781.0,Yes,50556.0
1857,5388,37.0,Travel_Rarely,370.0,Research & Development,10.0,4.0,Medical,1.0,4.0,Male,58.0,3.0,2.0,Manufacturing Director,1.0,Single,4213.0,4992.0,1.0,Y,No,15.0,3.0,2.0,80.0,0.0,10.0,4.0,1.0,10.0,3.0,0.0,1781.0,Yes,50556.0
1858,5389,31.0,Travel_Rarely,1232.0,Research & Development,7.0,4.0,Medical,1.0,3.0,Female,39.0,3.0,3.0,Manufacturing Director,4.0,Single,7143.0,25713.0,1.0,Y,Yes,14.0,3.0,3.0,80.0,0.0,11.0,2.0,2.0,11.0,9.0,4.0,10.0,Yes,85716.0
1859,5390,31.0,Travel_Rarely,1232.0,Research & Development,7.0,4.0,Medical,1.0,3.0,Female,39.0,3.0,3.0,Manufacturing Director,4.0,Single,7143.0,25713.0,1.0,Y,Yes,14.0,3.0,3.0,80.0,0.0,11.0,2.0,2.0,11.0,9.0,4.0,10.0,Yes,85716.0
1860,5391,31.0,Travel_Rarely,1232.0,Research & Development,7.0,4.0,Medical,1.0,3.0,Female,39.0,3.0,3.0,Manufacturing Director,4.0,Single,7143.0,25713.0,1.0,Y,Yes,14.0,3.0,3.0,80.0,0.0,11.0,2.0,2.0,11.0,9.0,4.0,10.0,Yes,85716.0
1861,5392,47.0,Travel_Rarely,1225.0,Sales,2.0,4.0,Life Sciences,1.0,2.0,Female,47.0,4.0,4.0,Manager,2.0,Divorced,15972.0,21086.0,6.0,Y,No,14.0,3.0,3.0,80.0,3.0,29.0,2.0,3.0,3.0,2.0,3982.0,2.0,No,191664.0
1862,5393,47.0,Travel_Rarely,1225.0,Sales,2.0,4.0,Life Sciences,1.0,2.0,Female,47.0,4.0,4.0,Manager,2.0,Divorced,15972.0,21086.0,6.0,Y,No,14.0,3.0,3.0,80.0,3.0,29.0,2.0,3.0,3.0,2.0,3982.0,2.0,Yes,191664.0
1863,5394,45.0,Travel_Rarely,1234.0,Sales,11.0,2.0,Life Sciences,1.0,4.0,Female,90.0,3.0,4.0,Manager,4.0,Married,17650.0,5404.0,3.0,Y,No,13.0,3.0,2.0,80.0,1.0,26.0,4.0,4.0,9.0,3.0,1.0,1.0,No,211800.0
1864,5395,37.0,Travel_Rarely,228.0,Sales,6.0,4.0,Medical,1.0,3.0,Male,98.0,3.0,2.0,Sales Executive,4.0,Married,6502.0,22825.0,4.0,Y,No,14.0,3.0,2.0,80.0,1.0,7.0,5.0,4.0,5.0,4.0,0.0,1.0,Yes,78024.0
1865,5396,37.0,Travel_Rarely,228.0,Sales,6.0,4.0,Medical,1.0,3.0,Male,98.0,3.0,2.0,Sales Executive,4.0,Married,6502.0,22825.0,4.0,Y,No,14.0,3.0,2.0,80.0,1.0,7.0,5.0,4.0,5.0,4.0,0.0,1.0,Yes,78024.0
1866,5397,37.0,Travel_Rarely,228.0,Sales,6.0,4.0,Medical,1.0,3.0,Male,98.0,3.0,2.0,Sales Executive,4.0,Married,6502.0,22825.0,4.0,Y,No,14.0,3.0,2.0,80.0,1.0,7.0,5.0,4.0,5.0,4.0,0.0,1.0,Yes,78024.0
1867,5398,42.0,Travel_Frequently,481.0,Sales,12.0,3.0,Life Sciences,1.0,3.0,Male,44.0,3.0,4.0,Sales Executive,1.0,Single,13758.0,2447.0,0.0,Y,Yes,12.0,3.0,2.0,80.0,0.0,22.0,2.0,2.0,21.0,9.0,13.0,14.0,Yes,165096.0
1868,5399,42.0,Travel_Frequently,481.0,Sales,12.0,3.0,Life Sciences,1.0,3.0,Male,44.0,3.0,4.0,Sales Executive,1.0,Single,13758.0,2447.0,0.0,Y,Yes,12.0,3.0,2.0,80.0,0.0,22.0,2.0,2.0,21.0,9.0,13.0,14.0,No,165096.0
1869,5400,42.0,Travel_Frequently,481.0,Sales,12.0,3.0,Life Sciences,1.0,3.0,Male,44.0,3.0,4.0,Sales Executive,1.0,Single,13758.0,2447.0,0.0,Y,Yes,12.0,3.0,2.0,80.0,0.0,22.0,2.0,2.0,21.0,9.0,13.0,14.0,Yes,165096.0
1870,5401,31.0,Travel_Frequently,754.0,Sales,26.0,4.0,Marketing,1.0,1.0,Male,63.0,3.0,2.0,Sales Executive,4.0,Married,5617.0,21075.0,1.0,Y,Yes,11.0,3.0,3.0,80.0,0.0,10.0,4.0,3.0,10.0,7.0,0.0,8.0,Yes,67404.0
1871,5402,31.0,Travel_Frequently,754.0,Sales,26.0,4.0,Marketing,1.0,1.0,Male,63.0,3.0,2.0,Sales Executive,4.0,Married,5617.0,21075.0,1.0,Y,Yes,11.0,3.0,3.0,80.0,0.0,10.0,4.0,3.0,10.0,7.0,0.0,8.0,Yes,67404.0
1872,5403,34.0,Non-Travel,1375.0,Sales,10.0,3.0,Life Sciences,1.0,4.0,Male,87.0,3.0,2.0,Sales Executive,3.0,Divorced,4001.0,12313.0,1.0,Y,Yes,14.0,3.0,3.0,80.0,1.0,15.0,3.0,3.0,15.0,14.0,0.0,7.0,Yes,48012.0
1873,5404,34.0,Non-Travel,1375.0,Sales,10.0,3.0,Life Sciences,1.0,4.0,Male,87.0,3.0,2.0,Sales Executive,3.0,Divorced,4001.0,12313.0,1.0,Y,Yes,14.0,3.0,3.0,80.0,1.0,15.0,3.0,3.0,15.0,14.0,0.0,7.0,Yes,48012.0
1874,5405,34.0,Non-Travel,1375.0,Sales,10.0,3.0,Life Sciences,1.0,4.0,Male,87.0,3.0,2.0,Sales Executive,3.0,Divorced,4001.0,12313.0,1.0,Y,Yes,14.0,3.0,3.0,80.0,1.0,15.0,3.0,3.0,15.0,14.0,0.0,7.0,Yes,48012.0
1875,5406,38.0,Travel_Rarely,201.0,Research & Development,10.0,3.0,Medical,1.0,2.0,Female,99.0,1.0,3.0,Research Director,3.0,Married,13206.0,3376.0,3.0,Y,No,12.0,3.0,1.0,80.0,1.0,20.0,3.0,3.0,18.0,16.0,1.0,11.0,No,158472.0
1876,5407,38.0,Travel_Rarely,201.0,Research & Development,10.0,3.0,Medical,1.0,2.0,Female,99.0,1.0,3.0,Research Director,3.0,Married,13206.0,3376.0,3.0,Y,No,12.0,3.0,1.0,80.0,1.0,20.0,3.0,3.0,18.0,16.0,1.0,11.0,Yes,158472.0
1877,5408,19.0,Travel_Rarely,645.0,Research & Development,9.0,2.0,Life Sciences,1.0,3.0,Male,54.0,3.0,1.0,Research Scientist,1.0,Single,2552.0,7172.0,1.0,Y,No,25.0,4.0,3.0,80.0,0.0,1.0,4.0,3.0,1.0,1.0,0.0,0.0,Yes,30624.0
1878,5409,30.0,Travel_Rarely,330.0,Human Resources,1.0,3.0,Life Sciences,1.0,3.0,Male,46.0,3.0,1.0,Human Resources,3.0,Divorced,2064.0,15428.0,0.0,Y,No,21.0,4.0,1.0,80.0,1.0,6.0,3.0,4.0,5.0,3.0,1.0,3.0,Yes,24768.0
1879,5410,30.0,Travel_Rarely,330.0,Human Resources,1.0,3.0,Life Sciences,1.0,3.0,Male,46.0,3.0,1.0,Human Resources,3.0,Divorced,2064.0,15428.0,0.0,Y,No,21.0,4.0,1.0,80.0,1.0,6.0,3.0,4.0,5.0,3.0,1.0,3.0,Yes,24768.0
1880,5411,53.0,Travel_Rarely,1070.0,Research & Development,3.0,4.0,Medical,1.0,3.0,Male,45.0,3.0,4.0,Research Director,3.0,Married,17584.0,21016.0,3.0,Y,Yes,16.0,3.0,4.0,80.0,3.0,21.0,5.0,2.0,5.0,3.0,1.0,3.0,Yes,211008.0
